Order_ID,Product_ID,Quantity,Revenue
1795,3,3,116319
1795,10,4,193552
1796,6,5,102365
1796,4,3,89268
1796,1,3,143910
1796,9,3,134595
1797,7,1,29181
1797,2,4,73660
1798,8,2,87076
1798,5,4,150876
1798,7,5,145905
1798,8,5,217690
1799,3,5,193865
1799,4,3,89268
1799,7,5,145905
1799,9,3,134595
1800,7,1,29181
1800,8,1,43538
1800,2,5,92075
1801,2,4,73660
1801,1,2,95940
1802,10,2,96776
1802,1,4,191880
1802,1,4,191880
1803,4,2,59512
1803,3,3,116319
1804,1,2,95940
1805,6,3,61419
1805,4,2,59512
1805,5,4,150876
1806,10,2,96776
1806,10,1,48388
1806,5,4,150876
1806,3,1,38773
1807,10,4,193552
1807,6,3,61419
1807,1,2,95940
1808,5,5,188595
1808,5,3,113157
1809,6,1,20473
1809,3,1,38773
1809,2,3,55245
1809,8,1,43538
1810,10,2,96776
1810,10,4,193552
1810,8,4,174152
1810,4,2,59512
1811,3,4,155092
1811,1,5,239850
1812,2,2,36830
1812,5,2,75438
1812,10,5,241940
1813,2,5,92075
1814,5,1,37719
1814,1,1,47970
1814,9,4,179460
1814,10,1,48388
1815,6,1,20473
1815,1,3,143910
1815,8,3,130614
1815,6,2,40946
1816,3,2,77546
1817,8,4,174152
1817,5,2,75438
1817,5,3,113157
1818,4,2,59512
1818,9,4,179460
1819,3,2,77546
1819,1,1,47970
1820,8,5,217690
1821,7,2,58362
1821,3,2,77546
1821,9,4,179460
1822,8,3,130614
1822,8,3,130614
1823,3,1,38773
1823,10,3,145164
1823,6,4,81892
1823,9,1,44865
1824,5,1,37719
1824,10,1,48388
1824,5,4,150876
1824,7,4,116724
1825,8,3,130614
1826,8,2,87076
1827,10,5,241940
1827,7,2,58362
1827,5,3,113157
1828,9,5,224325
1829,9,4,179460
1829,9,4,179460
1830,7,4,116724
1830,1,1,47970
1831,7,2,58362
1831,2,2,36830
1832,8,2,87076
1832,8,3,130614
1833,7,1,29181
1833,10,3,145164
1833,1,5,239850
1833,7,5,145905
1834,6,4,81892
1834,4,1,29756
1835,6,5,102365
1835,6,4,81892
1835,4,1,29756
1836,1,4,191880
1836,3,5,193865
1836,6,1,20473
1836,6,5,102365
1837,1,5,239850
1837,4,5,148780
1837,10,4,193552
1838,2,4,73660
1838,10,5,241940
1838,7,4,116724
1838,3,3,116319
1839,3,5,193865
1839,8,4,174152
1839,8,5,217690
1839,5,5,188595
1840,6,5,102365
1840,8,1,43538
1840,2,3,55245
1840,7,2,58362
1841,6,1,20473
1841,10,1,48388
1841,6,5,102365
1842,1,5,239850
1842,4,3,89268
1842,8,2,87076
1843,7,2,58362
1843,8,4,174152
1843,5,2,75438
1843,7,1,29181
1844,9,3,134595
1844,8,4,174152
1845,6,5,102365
1845,6,2,40946
1845,8,1,43538
1845,4,4,119024
1846,5,5,188595
1846,5,5,188595
1846,10,4,193552
1847,10,4,193552
1847,5,4,150876
1847,4,4,119024
1847,2,4,73660
1848,3,5,193865
1848,7,3,87543
1849,3,4,155092
1849,1,5,239850
1849,10,1,48388
1849,6,5,102365
1850,3,1,38773
1850,6,5,102365
1851,5,3,113157
1851,9,3,134595
1852,1,4,191880
1853,1,4,191880
1854,10,4,193552
1855,7,3,87543
1855,7,2,58362
1856,8,5,217690
1857,1,1,47970
1857,5,2,75438
1857,3,4,155092
1857,5,1,37719
1858,2,1,18415
1858,1,2,95940
1859,3,5,193865
1860,5,1,37719
1860,5,4,150876
1861,3,2,77546
1862,1,3,143910
1863,2,5,92075
1863,1,2,95940
1863,10,1,48388
1863,10,4,193552
1864,6,2,40946
1864,1,5,239850
1865,9,5,224325
1866,6,1,20473
1866,5,5,188595
1867,7,2,58362
1867,5,1,37719
1867,8,1,43538
1868,5,2,75438
1868,2,2,36830
1868,6,4,81892
1868,5,3,113157
1869,7,1,29181
1870,2,4,73660
1870,1,3,143910
1871,7,5,145905
1871,10,3,145164
1872,9,4,179460
1872,1,4,191880
1873,8,3,130614
1873,6,2,40946
1873,8,5,217690
1873,7,4,116724
1874,10,3,145164
1874,3,2,77546
1874,7,3,87543
1874,4,5,148780
1875,5,4,150876
1876,7,2,58362
1876,1,3,143910
1877,3,5,193865
1877,9,5,224325
1877,2,5,92075
1878,2,4,73660
1878,3,5,193865
1878,8,3,130614
1878,2,2,36830
1879,5,4,150876
1880,1,2,95940
1881,5,2,75438
1881,1,5,239850
1881,7,2,58362
1882,4,5,148780
1883,6,5,102365
1883,1,1,47970
1883,8,4,174152
1883,1,4,191880
1884,9,2,89730
1884,5,4,150876
1884,2,1,18415
1885,6,5,102365
1885,3,4,155092
1886,10,4,193552
1887,5,3,113157
1887,8,2,87076
1888,4,1,29756
1888,4,1,29756
1888,2,1,18415
1888,5,4,150876
1889,6,2,40946
1889,2,4,73660
1889,6,2,40946
1890,6,5,102365
1890,3,5,193865
1891,4,1,29756
1891,5,1,37719
1891,2,1,18415
1892,10,3,145164
1892,2,1,18415
1892,5,5,188595
1893,8,3,130614
1893,9,1,44865
1893,3,3,116319
1894,10,5,241940
1895,1,2,95940
1896,9,3,134595
1896,9,1,44865
1896,3,1,38773
1896,2,5,92075
1897,9,1,44865
1897,4,2,59512
1897,6,1,20473
1897,10,4,193552
1898,1,5,239850
1898,7,2,58362
1899,2,3,55245
1899,7,4,116724
1900,3,3,116319
1900,10,1,48388
1900,1,2,95940
1900,9,3,134595
1901,5,5,188595
1901,1,3,143910
1902,7,2,58362
1902,7,3,87543
1902,10,3,145164
1902,1,2,95940
1903,6,5,102365
1903,8,3,130614
1903,2,2,36830
1904,3,1,38773
1904,2,3,55245
1904,1,3,143910
1904,1,1,47970
1905,7,5,145905
1905,5,4,150876
1905,9,5,224325
1906,5,1,37719
1906,4,3,89268
1906,4,4,119024
1906,3,3,116319
1907,8,2,87076
1907,7,1,29181
1907,2,1,18415
1908,5,1,37719
1908,7,3,87543
1908,8,4,174152
1909,8,1,43538
1909,8,3,130614
1909,1,2,95940
1909,1,4,191880
1910,1,3,143910
1910,1,2,95940
1910,8,1,43538
1910,9,4,179460
1911,2,2,36830
1911,10,1,48388
1912,8,4,174152
1913,6,1,20473
1913,8,2,87076
1913,2,3,55245
1913,9,5,224325
1914,1,1,47970
1914,9,2,89730
1914,6,3,61419
1915,8,4,174152
1915,7,2,58362
1916,4,1,29756
1917,5,1,37719
1917,4,1,29756
1918,10,2,96776
1918,9,1,44865
1919,10,3,145164
1919,5,2,75438
1919,2,2,36830
1919,7,3,87543
1920,7,2,58362
1920,6,4,81892
1920,1,4,191880
1920,9,1,44865
1921,2,5,92075
1921,6,3,61419
1921,2,1,18415
1922,5,2,75438
1922,8,5,217690
1922,10,3,145164
1923,1,5,239850
1923,1,2,95940
1923,4,3,89268
1923,7,5,145905
1924,8,3,130614
1924,3,2,77546
1924,5,4,150876
1924,1,1,47970
1925,10,5,241940
1925,1,2,95940
1925,2,4,73660
1925,5,3,113157
1926,9,1,44865
1927,6,1,20473
1927,7,4,116724
1927,2,4,73660
1928,8,3,130614
1929,8,1,43538
1929,5,5,188595
1930,1,4,191880
1930,10,5,241940
1930,6,5,102365
1931,10,1,48388
1931,6,3,61419
1932,6,1,20473
1932,5,3,113157
1933,3,3,116319
1933,8,2,87076
1934,10,1,48388
1935,3,2,77546
1935,5,5,188595
1935,1,5,239850
1936,4,1,29756
1937,10,4,193552
1937,6,2,40946
1937,1,4,191880
1938,3,3,116319
1939,6,1,20473
1939,10,2,96776
1939,3,2,77546
1940,8,5,217690
1940,2,3,55245
1940,8,2,87076
1940,6,1,20473
1941,3,2,77546
1941,7,3,87543
1941,10,1,48388
1942,9,3,134595
1943,8,2,87076
1943,6,3,61419
1943,3,4,155092
1944,8,2,87076
1944,3,5,193865
1944,7,2,58362
1945,4,3,89268
1945,3,3,116319
1945,6,5,102365
1945,9,5,224325
1946,1,3,143910
1947,5,4,150876
1947,7,5,145905
1947,8,3,130614
1948,4,2,59512
1949,4,5,148780
1950,1,3,143910
1951,4,5,148780
1951,4,4,119024
1952,4,2,59512
1952,1,4,191880
1952,3,3,116319
1952,10,5,241940
1953,8,3,130614
1953,4,5,148780
1953,10,3,145164
1953,4,4,119024
1954,2,4,73660
1955,10,3,145164
1956,6,3,61419
1956,4,1,29756
1957,2,5,92075
1957,10,4,193552
1957,7,5,145905
1958,10,5,241940
1959,4,1,29756
1960,2,4,73660
1961,9,2,89730
1962,4,3,89268
1963,3,3,116319
1963,8,5,217690
1963,4,2,59512
1963,7,5,145905
1964,9,2,89730
1964,4,1,29756
1964,8,5,217690
1964,2,3,55245
1965,4,2,59512
1965,1,2,95940
1966,7,1,29181
1966,4,1,29756
1966,1,4,191880
1967,3,5,193865
1967,5,2,75438
1967,7,2,58362
1968,10,3,145164
1968,6,1,20473
1968,3,1,38773
1968,3,4,155092
1969,7,4,116724
1969,8,1,43538
1969,4,2,59512
1969,6,2,40946
1970,1,1,47970
1970,4,2,59512
1970,2,5,92075
1970,1,4,191880
1971,4,3,89268
1971,9,5,224325
1972,8,3,130614
1972,4,3,89268
1972,8,3,130614
1972,6,1,20473
1973,2,2,36830
1973,1,5,239850
1973,6,2,40946
1973,4,5,148780
1974,8,5,217690
1975,1,4,191880
1975,1,1,47970
1975,5,2,75438
1975,6,5,102365
1976,6,4,81892
1976,5,2,75438
1977,8,2,87076
1977,8,5,217690
1977,5,1,37719
1978,10,2,96776
1978,9,4,179460
1979,8,2,87076
1979,3,1,38773
1980,4,2,59512
1980,4,1,29756
1981,7,1,29181
1981,6,4,81892
1981,4,3,89268
1982,6,4,81892
1982,10,4,193552
1983,7,5,145905
1983,9,4,179460
1984,3,5,193865
1985,3,4,155092
1985,5,2,75438
1985,8,3,130614
1986,10,4,193552
1986,3,4,155092
1986,9,1,44865
1987,3,5,193865
1987,7,5,145905
1987,3,1,38773
1987,3,5,193865
1988,6,2,40946
1988,6,3,61419
1989,7,5,145905
1989,10,1,48388
1989,2,3,55245
1989,3,4,155092
1990,8,5,217690
1991,10,3,145164
1991,10,5,241940
1992,7,4,116724
1992,9,1,44865
1993,9,3,134595
1993,3,1,38773
1994,2,2,36830
1994,2,2,36830
1995,8,5,217690
1995,1,4,191880
1996,4,2,59512
1996,5,5,188595
1996,6,2,40946
1996,3,2,77546
1997,7,1,29181
1997,10,2,96776
1998,7,3,87543
1998,7,4,116724
1999,8,3,130614
2000,8,5,217690
2000,1,5,239850
2000,5,2,75438
2000,10,5,241940
2001,5,4,150876
2001,1,3,143910
2001,3,2,77546
2001,9,2,89730
2002,2,4,73660
2002,5,4,150876
2002,5,4,150876
2003,5,4,150876
2003,7,3,87543
2003,8,2,87076
2003,7,4,116724
2004,8,1,43538
2004,4,1,29756
2004,9,1,44865
2005,4,4,119024
2005,7,4,116724
2005,8,3,130614
2006,6,3,61419
2007,10,3,145164
2008,1,2,95940
2008,4,2,59512
2009,10,2,96776
2010,9,3,134595
2010,8,5,217690
2010,8,3,130614
2011,9,4,179460
2011,1,5,239850
2012,8,1,43538
2013,6,5,102365
2013,4,5,148780
2013,5,4,150876
2014,5,4,150876
2014,9,5,224325
2015,10,3,145164
2016,9,4,179460
2016,9,1,44865
2016,9,3,134595
2017,4,4,119024
2017,10,2,96776
2017,10,2,96776
2017,5,2,75438
2018,8,3,130614
2019,9,4,179460
2019,8,3,130614
2019,6,2,40946
2019,3,5,193865
2020,8,5,217690
2021,1,2,95940
2021,7,3,87543
2021,5,2,75438
2022,3,3,116319
2022,9,3,134595
2022,3,4,155092
2022,3,5,193865
2023,1,4,191880
2023,6,4,81892
2024,3,4,155092
2024,7,2,58362
2024,1,2,95940
2025,7,2,58362
2025,10,3,145164
2025,5,2,75438
2025,9,1,44865
2026,10,3,145164
2027,8,3,130614
2027,2,4,73660
2028,6,2,40946
2028,7,1,29181
2029,6,2,40946
2030,6,2,40946
2030,9,1,44865
2031,7,5,145905
2031,5,1,37719
2031,3,3,116319
2031,4,4,119024
2032,6,5,102365
2032,2,5,92075
2032,2,1,18415
2033,4,1,29756
2034,3,3,116319
2035,2,4,73660
2035,2,1,18415
2035,7,4,116724
2036,6,3,61419
2036,6,4,81892
2037,1,5,239850
2037,7,3,87543
2037,8,1,43538
2038,5,3,113157
2038,7,2,58362
2038,2,5,92075
2039,1,3,143910
2040,8,1,43538
2040,8,3,130614
2041,2,2,36830
2041,10,5,241940
2041,4,1,29756
2042,2,4,73660
2042,7,4,116724
2043,1,1,47970
2043,7,5,145905
2043,8,5,217690
2043,7,4,116724
2044,8,5,217690
2044,9,3,134595
2044,2,1,18415
2045,9,1,44865
2045,2,2,36830
2046,6,3,61419
2046,2,5,92075
2046,6,5,102365
2047,4,1,29756
2048,9,4,179460
2048,7,5,145905
2048,5,3,113157
2048,7,3,87543
2049,8,4,174152
2050,4,2,59512
2050,6,3,61419
2050,10,3,145164
2050,1,2,95940
2051,7,3,87543
2051,9,5,224325
2052,9,5,224325
2052,5,3,113157
2053,9,3,134595
2053,3,5,193865
2053,4,1,29756
2054,9,2,89730
2054,7,1,29181
2054,8,4,174152
2054,9,2,89730
2055,5,3,113157
2056,1,4,191880
2056,10,5,241940
2056,3,2,77546
2056,7,1,29181
2057,7,5,145905
2058,6,3,61419
2058,5,2,75438
2059,9,5,224325
2060,8,3,130614
2060,7,4,116724
2060,4,4,119024
2060,2,2,36830
2061,2,3,55245
2061,10,1,48388
2062,3,3,116319
2062,2,4,73660
2063,1,2,95940
2063,10,4,193552
2063,7,3,87543
2064,3,3,116319
2064,5,5,188595
2065,6,1,20473
2065,8,5,217690
2065,8,3,130614
2066,1,3,143910
2066,1,5,239850
2066,8,2,87076
2067,2,4,73660
2067,9,2,89730
2068,3,2,77546
2068,3,1,38773
2068,4,5,148780
2068,9,4,179460
2069,6,3,61419
2069,5,5,188595
2070,1,1,47970
2070,1,3,143910
2070,1,3,143910
2071,9,1,44865
2071,7,2,58362
2071,4,3,89268
2072,4,2,59512
2072,2,3,55245
2073,1,2,95940
2073,9,1,44865
2073,9,1,44865
2073,9,2,89730
2074,4,3,89268
2074,3,1,38773
2074,8,1,43538
2075,10,5,241940
2076,7,5,145905
2076,4,4,119024
2076,7,5,145905
2077,3,4,155092
2077,5,3,113157
2077,9,3,134595
2077,6,3,61419
2078,5,2,75438
2078,8,3,130614
2078,7,1,29181
2079,4,3,89268
2080,3,4,155092
2081,2,4,73660
2081,5,3,113157
2082,2,5,92075
2082,9,5,224325
2082,9,2,89730
2082,6,3,61419
2083,4,2,59512
2083,5,4,150876
2083,2,4,73660
2083,4,3,89268
2084,1,2,95940
2085,7,4,116724
2085,9,3,134595
2086,5,4,150876
2087,9,5,224325
2087,10,4,193552
2087,5,1,37719
2087,2,5,92075
2088,2,2,36830
2088,9,4,179460
2089,3,1,38773
2089,4,1,29756
2089,2,2,36830
2089,8,1,43538
2090,10,2,96776
2090,2,4,73660
2090,6,1,20473
2090,9,5,224325
2091,6,4,81892
2091,7,4,116724
2092,5,5,188595
2092,8,2,87076
2092,2,5,92075
2093,8,5,217690
2093,8,2,87076
2094,7,2,58362
2095,4,4,119024
2095,3,1,38773
2096,1,4,191880
2097,8,3,130614
2097,2,2,36830
2097,3,3,116319
2097,5,4,150876
2098,5,4,150876
2098,8,4,174152
2098,6,4,81892
2099,5,4,150876
2099,9,2,89730
2100,6,2,40946
2101,2,4,73660
2101,5,3,113157
2102,6,5,102365
2103,7,2,58362
2103,9,2,89730
2103,7,5,145905
2104,4,5,148780
2105,5,1,37719
2105,5,5,188595
2105,4,4,119024
2106,1,2,95940
2107,8,5,217690
2107,9,5,224325
2108,8,1,43538
2108,1,5,239850
2109,4,1,29756
2109,7,5,145905
2109,10,4,193552
2109,3,4,155092
2110,10,5,241940
2110,10,3,145164
2110,7,3,87543
2111,5,5,188595
2111,7,4,116724
2111,8,2,87076
2112,5,1,37719
2113,7,4,116724
2113,4,5,148780
2113,5,1,37719
2114,5,1,37719
2115,7,2,58362
2116,6,3,61419
2116,9,1,44865
2117,10,1,48388
2117,1,2,95940
2117,3,1,38773
2117,7,4,116724
2118,8,5,217690
2118,10,1,48388
2118,1,5,239850
2119,4,3,89268
2120,10,4,193552
2120,5,4,150876
2120,3,4,155092
2121,3,4,155092
2121,2,4,73660
2122,3,3,116319
2122,7,4,116724
2122,9,3,134595
2123,7,2,58362
2123,9,2,89730
2123,4,3,89268
2123,8,1,43538
2124,9,1,44865
2124,2,5,92075
2125,5,3,113157
2125,10,4,193552
2126,6,3,61419
2126,10,1,48388
2127,4,2,59512
2127,7,2,58362
2128,2,3,55245
2128,8,1,43538
2128,6,3,61419
2129,2,4,73660
2129,4,2,59512
2130,8,2,87076
2130,8,4,174152
2130,5,5,188595
2131,5,2,75438
2131,5,4,150876
2131,2,1,18415
2132,2,1,18415
2133,10,1,48388
2133,1,2,95940
2133,6,5,102365
2134,4,5,148780
2134,5,4,150876
2134,8,1,43538
2135,5,4,150876
2135,8,4,174152
2135,1,4,191880
2135,4,2,59512
2136,4,1,29756
2137,10,2,96776
2137,9,1,44865
2137,7,1,29181
2137,3,3,116319
2138,1,3,143910
2138,2,4,73660
2138,10,5,241940
2139,4,5,148780
2139,2,5,92075
2140,8,3,130614
2140,10,5,241940
2141,2,2,36830
2142,10,5,241940
2142,6,4,81892
2142,5,4,150876
2142,3,4,155092
2143,3,4,155092
2143,1,2,95940
2143,10,1,48388
2143,10,5,241940
2144,3,1,38773
2144,10,2,96776
2144,10,3,145164
2145,7,3,87543
2145,9,3,134595
2146,10,2,96776
2146,7,2,58362
2147,4,2,59512
2148,8,4,174152
2148,1,3,143910
2149,2,1,18415
2149,4,2,59512
2150,5,4,150876
2150,8,1,43538
2151,10,3,145164
2151,8,3,130614
2151,1,4,191880
2152,5,4,150876
2152,9,5,224325
2152,10,4,193552
2152,10,1,48388
2153,2,1,18415
2153,3,1,38773
2153,3,3,116319
2153,1,3,143910
2154,10,4,193552
2154,4,1,29756
2154,8,1,43538
2155,2,2,36830
2155,3,3,116319
2155,3,2,77546
2156,7,3,87543
2156,4,4,119024
2156,2,4,73660
2157,7,5,145905
2158,3,3,116319
2158,1,2,95940
2159,5,2,75438
2159,6,4,81892
2159,8,1,43538
2159,9,4,179460
2160,10,4,193552
2161,3,1,38773
2162,8,5,217690
2162,7,5,145905
2163,8,4,174152
2164,8,4,174152
2164,1,5,239850
2165,5,4,150876
2165,5,3,113157
2165,3,2,77546
2166,1,2,95940
2166,8,4,174152
2166,3,5,193865
2166,2,5,92075
2167,8,5,217690
2168,6,4,81892
2168,10,3,145164
2168,3,1,38773
2169,3,1,38773
2169,2,5,92075
2169,2,2,36830
2170,4,3,89268
2170,9,3,134595
2170,10,1,48388
2170,2,3,55245
2171,6,3,61419
2171,8,4,174152
2171,8,3,130614
2172,7,5,145905
2172,1,4,191880
2173,7,3,87543
2174,3,5,193865
2174,1,5,239850
2174,3,4,155092
2175,1,2,95940
2175,3,4,155092
2176,9,5,224325
2176,9,5,224325
2176,3,3,116319
2177,8,5,217690
2177,7,1,29181
2177,5,4,150876
2177,8,4,174152
2178,10,1,48388
2178,1,4,191880
2178,10,2,96776
2179,5,2,75438
2179,9,4,179460
2179,8,3,130614
2179,6,1,20473
2180,9,2,89730
2180,2,3,55245
2180,1,2,95940
2180,3,4,155092
2181,5,4,150876
2181,2,4,73660
2181,3,4,155092
2182,2,4,73660
2182,4,1,29756
2182,2,1,18415
2182,5,2,75438
2183,1,2,95940
2183,1,3,143910
2183,6,5,102365
2184,10,1,48388
2184,4,3,89268
2184,2,4,73660
2184,1,1,47970
2185,5,3,113157
2185,4,4,119024
2185,1,4,191880
2185,7,5,145905
2186,9,5,224325
2186,10,5,241940
2186,5,1,37719
2186,3,1,38773
2187,4,1,29756
2187,5,1,37719
2188,4,2,59512
2188,4,5,148780
2188,4,5,148780
2188,9,5,224325
2189,9,3,134595
2189,1,3,143910
2189,1,4,191880
2189,3,2,77546
2190,2,1,18415
2190,4,4,119024
2190,2,4,73660
2190,7,1,29181
2191,2,2,36830
2191,9,2,89730
2191,1,1,47970
2191,5,4,150876
2192,2,3,55245
2193,9,3,134595
2193,2,3,55245
2193,4,3,89268
2194,10,5,241940
2194,3,5,193865
2194,8,2,87076
2195,10,5,241940
2196,10,4,193552
2197,4,5,148780
2197,9,1,44865
2198,10,1,48388
2198,6,5,102365
2198,6,2,40946
2198,9,2,89730
2199,9,5,224325
2199,6,4,81892
2199,9,1,44865
2200,3,1,38773
2201,10,3,145164
2201,10,3,145164
2202,9,3,134595
2202,5,1,37719
2202,1,1,47970
2203,2,1,18415
2203,4,3,89268
2204,4,3,89268
2204,1,3,143910
2204,1,1,47970
2205,3,5,193865
2205,9,2,89730
2206,6,5,102365
2206,1,4,191880
2206,2,4,73660
2207,8,4,174152
2207,4,2,59512
2208,5,2,75438
2208,3,4,155092
2208,10,1,48388
2208,4,1,29756
2209,7,1,29181
2209,6,2,40946
2209,9,5,224325
2210,7,3,87543
2210,5,1,37719
2211,2,2,36830
2211,1,5,239850
2212,9,3,134595
2212,8,2,87076
2213,2,1,18415
2214,2,5,92075
2214,3,1,38773
2214,6,1,20473
2214,2,1,18415
2215,1,2,95940
2215,2,4,73660
2215,5,2,75438
2215,8,1,43538
2216,5,5,188595
2216,7,1,29181
2217,7,4,116724
2217,9,3,134595
2217,7,1,29181
2217,6,5,102365
2218,3,3,116319
2218,5,2,75438
2218,2,5,92075
2219,10,5,241940
2219,4,5,148780
2219,4,5,148780
2219,10,3,145164
2220,4,2,59512
2221,7,2,58362
2221,6,4,81892
2221,3,1,38773
2222,1,4,191880
2222,8,1,43538
2222,6,4,81892
2222,10,2,96776
2223,5,4,150876
2223,1,4,191880
2223,1,3,143910
2223,2,2,36830
2224,7,1,29181
2224,9,5,224325
2224,3,1,38773
2225,2,5,92075
2225,4,5,148780
2226,5,1,37719
2226,5,4,150876
2226,10,5,241940
2226,8,1,43538
2227,2,5,92075
2228,8,5,217690
2228,3,5,193865
2228,5,3,113157
2229,1,3,143910
2229,4,4,119024
2229,5,1,37719
2230,1,5,239850
2230,6,5,102365
2230,4,4,119024
2231,7,3,87543
2231,5,3,113157
2231,5,5,188595
2231,9,4,179460
2232,10,4,193552
2233,6,1,20473
2233,7,3,87543
2233,4,3,89268
2234,6,2,40946
2234,2,4,73660
2234,9,5,224325
2235,3,2,77546
2236,5,5,188595
2236,3,4,155092
2237,4,2,59512
2237,5,4,150876
2237,2,1,18415
2237,4,3,89268
2238,8,1,43538
2239,2,2,36830
2239,1,5,239850
2239,7,1,29181
2240,5,2,75438
2240,2,5,92075
2241,7,2,58362
2242,4,2,59512
2242,8,1,43538
2242,2,3,55245
2243,6,2,40946
2243,5,1,37719
2243,1,5,239850
2243,6,1,20473
2244,5,2,75438
2244,3,2,77546
2244,8,4,174152
2245,10,5,241940
2245,7,2,58362
2246,1,2,95940
2246,5,1,37719
2246,9,2,89730
2246,7,4,116724
2247,9,4,179460
2248,8,1,43538
2248,1,4,191880
2248,10,2,96776
2248,7,5,145905
2249,6,2,40946
2250,5,5,188595
2250,1,1,47970
2251,1,4,191880
2251,2,3,55245
2251,4,3,89268
2252,10,2,96776
2252,2,5,92075
2253,2,5,92075
2254,1,4,191880
2255,8,2,87076
2255,3,3,116319
2256,2,3,55245
2257,5,4,150876
2257,7,2,58362
2258,6,4,81892
2258,6,3,61419
2258,6,1,20473
2259,10,3,145164
2259,8,2,87076
2260,4,2,59512
2261,9,2,89730
2261,8,5,217690
2261,2,3,55245
2261,6,4,81892
2262,4,1,29756
2263,10,2,96776
2263,7,1,29181
2263,3,1,38773
2264,4,4,119024
2265,5,3,113157
2265,9,4,179460
2266,1,3,143910
2266,9,2,89730
2266,7,3,87543
2266,2,3,55245
2267,3,3,116319
2267,2,2,36830
2268,6,5,102365
2268,6,5,102365
2269,6,4,81892
2270,4,1,29756
2270,1,4,191880
2270,5,3,113157
2271,10,1,48388
2271,9,5,224325
2271,10,4,193552
2272,7,4,116724
2272,4,4,119024
2272,2,5,92075
2272,3,4,155092
2273,1,4,191880
2273,3,4,155092
2274,8,5,217690
2274,3,5,193865
2274,5,2,75438
2274,9,3,134595
2275,1,3,143910
2275,7,4,116724
2276,3,2,77546
2276,3,4,155092
2276,7,2,58362
2276,1,1,47970
2277,7,1,29181
2278,6,1,20473
2279,7,2,58362
2280,9,5,224325
2280,9,4,179460
2280,2,2,36830
2280,2,3,55245
2281,6,2,40946
2281,2,3,55245
2281,5,3,113157
2281,3,1,38773
2282,5,3,113157
2282,1,3,143910
2282,9,2,89730
2282,8,2,87076
2283,1,2,95940
2283,4,3,89268
2283,6,4,81892
2283,8,3,130614
2284,1,4,191880
2285,7,4,116724
2286,3,3,116319
2287,10,4,193552
2287,4,5,148780
2288,6,1,20473
2288,1,4,191880
2288,4,2,59512
2288,2,5,92075
2289,10,2,96776
2290,1,4,191880
2291,5,5,188595
2291,8,3,130614
2292,3,1,38773
2292,5,5,188595
2293,1,3,143910
2293,10,3,145164
2293,1,4,191880
2293,1,2,95940
2294,6,5,102365
2294,6,3,61419
2294,9,5,224325
2295,2,1,18415
2296,6,4,81892
2297,8,2,87076
2297,8,4,174152
2298,5,2,75438
2298,4,4,119024
2298,9,3,134595
2299,9,2,89730
2299,5,1,37719
2300,8,1,43538
2301,4,3,89268
2302,1,4,191880
2302,5,5,188595
2303,2,1,18415
2303,10,3,145164
2303,3,1,38773
2303,2,2,36830
2304,1,5,239850
2304,7,5,145905
2305,8,2,87076
2306,10,1,48388
2306,6,1,20473
2306,2,2,36830
2306,10,5,241940
2307,2,5,92075
2307,6,2,40946
2307,7,3,87543
2308,8,2,87076
2308,5,2,75438
2309,3,1,38773
2309,1,4,191880
2309,4,4,119024
2309,4,4,119024
2310,1,3,143910
2311,7,4,116724
2311,1,5,239850
2311,7,3,87543
2311,4,2,59512
2312,1,2,95940
2312,4,4,119024
2312,3,5,193865
2313,4,4,119024
2313,7,3,87543
2314,3,1,38773
2314,2,2,36830
2314,1,2,95940
2315,2,2,36830
2315,3,2,77546
2315,10,5,241940
2316,8,5,217690
2316,2,1,18415
2316,6,2,40946
2317,3,5,193865
2318,8,4,174152
2318,6,5,102365
2318,2,3,55245
2318,4,1,29756
2319,1,1,47970
2319,4,2,59512
2320,2,5,92075
2321,4,2,59512
2322,4,2,59512
2322,8,2,87076
2322,7,2,58362
2323,2,2,36830
2324,1,4,191880
2324,8,1,43538
2324,3,2,77546
2325,8,2,87076
2325,1,2,95940
2325,7,3,87543
2326,9,2,89730
2326,9,3,134595
2326,2,2,36830
2327,10,2,96776
2327,5,1,37719
2328,10,4,193552
2328,1,3,143910
2329,5,1,37719
2330,7,2,58362
2330,3,4,155092
2330,4,2,59512
2331,4,2,59512
2332,8,2,87076
2332,4,3,89268
2332,10,5,241940
2332,3,4,155092
2333,3,5,193865
2334,9,1,44865
2335,10,1,48388
2336,10,5,241940
2336,6,5,102365
2336,6,4,81892
2337,5,1,37719
2338,6,5,102365
2338,5,3,113157
2338,4,3,89268
2339,6,3,61419
2339,10,3,145164
2339,2,1,18415
2339,4,5,148780
2340,1,3,143910
2340,10,5,241940
2341,9,4,179460
2341,8,1,43538
2341,7,2,58362
2341,5,1,37719
2342,1,2,95940
2342,8,4,174152
2343,5,5,188595
2344,7,5,145905
2344,1,2,95940
2344,4,3,89268
2345,10,3,145164
2345,2,2,36830
2346,7,4,116724
2346,9,4,179460
2347,4,4,119024
2347,10,4,193552
2348,7,5,145905
2349,2,2,36830
2349,9,3,134595
2350,1,4,191880
2350,6,4,81892
2351,2,3,55245
2351,10,4,193552
2351,3,3,116319
2351,10,5,241940
2352,1,3,143910
2352,4,1,29756
2352,7,3,87543
2353,7,5,145905
2353,1,2,95940
2353,3,5,193865
2353,8,3,130614
2354,2,1,18415
2354,1,5,239850
